user_id,num_posts,tickers
user_27247,14,AAPU|BRKSO|CKPTR|CM|CYRN|DOMO|FXY|GEF|HSBC|HSCS|INTL|JNJDI|NEAR|NUEDG|PSTG|RWTR|SNOW|STSS|TLSAQ|UA|VLE|WHR|ZI
user_30903,16,ACHL|AIR|ATYHO|BANC|BTCBR|CARR|CRMI|ELY|GMED|GOEV|HPNN|IREN|MVRD|NANO|OSK|SEA|SRTS|TDOCA|TWTRH|UHOPE|UKOIL|VIEW|VXRT|XELA
user_21214,6,ACN|ARHS|BLCT|COTY|EQIX|IEI|MRAM|NFLXE|NWS|TXG
user_20883,7,ABNB|ANSS|AXSM|BKE|BMY|DRIO|GANG|KOMCD|PHMAF|POOL|RBLX|SCS
user_13347,20,ADTX|AMZN|CELHC|CHE|CLH|CRMDE|CTRU|DATS|FDS|FISVB|HDPRE|ICL|NANO|NKERB|NVMI|NVVE|OFG|PLBY|PYPLD|PYPLS|QQQYO|SONY|SQALI|SWPPX|TDG|TEVA|TU|VEON|VZRET
user_30536,6,BABAE|CDTX|DISDR|FBHTT|FTAI|HFC|LIDR|PHMAF
user_26019,8,ADYEN|ALGN|APPH|AUTO|BA|BAYC|GBTC|LMFA|MGNIO|NVDAN|PAASH|SSTRE|WISH
user_7010,7,APPLE|BBIO|FLUX|JPM|LUNC|MSGE|OIH|SPELL|SSTLE|TTD|VIEW
user_5696,15,AAPU|AD|BBLN|CMPS|CNSWF|COSTI|DOT|FXY|HLI|IMXI|JWA|MCO|MSFTS|MTDR|NKLAQ|PHARM|REGN|SAM|SPLV|TNXP|TSEM|TSM|WPM
user_22143,8,ALEC|FMBI|FTHES|GDX|HYZN|NASA|PENNN|TSLAN|TXG|VZDEC|WTER|ZS
user_19269,452,AAON|AAPLC|AAPLD|AAPLI|AAPLN|AAPLO|AARK|AB|ABBVW|ABCL|ACBBO|ACMR|ACO|ADA|ADC|ADSKG|ADV|ADYEN|AEM|AEP|AFI|AGC|AGR|AGYS|AIT|AKLIH|AKZOY|ALLYT|AMCGR|AMCLO|AMCRE|AMDBU|AMDDO|AMGN|AMLX|AMRS|AMSWA|AMZN|AMZNG|AMZNH|AMZNI|AMZNN|AMZNR|ANF|ANKR|APOG|APPLE|APPN|APPSI|APVO|ARCCA|ARK|ARKK|ASLN|ASTRB|ATEN|ATVIA|ATYI|AUDI|AURY|AUST|AVLR|AWR|AXIES|BAALL|BABAI|BABAT|BABYC|BAC|BAM|BARK|BAS|BASE|BATS|BATT|BAX|BAYC|BBLN|BBWI|BEEB|BETZ|BIDU|BIGC|BIIB|BITOI|BKX|BLDR|BLOCK|BLOK|BMO|BOA|BODYN|BON|BOND|BRPM|BSMFA|BTCBE|BTCNI|BTU|BYDDF|BYM|BYSI|C|CAR|CARA|CARV|CASY|CBRE|CCATE|CCI|CCLWA|CCWF|CEG|CEIX|CFLT|CHEF|CHGG|CHK|CHKP|CHKPB|CHRW|CHX|CISO|CKPTR|CKS|CLFAN|CNM|CNS|CNTX|COF|COINH|COINY|COSTB|COSTD|COSTM|COTY|COVID|CPBCH|CRDO|CRMDE|CROX|CRWDE|CRWDG|CRWDS|CSCO|CSLLY|CTAS|CTVA|CVM|CVSI|CVX|CXW|CYBL|DDOG|DEN|DEO|DGEO|DISHU|DISIF|DISRO|DJI|DLR|DLRMO|DNACL|DOCNS|DOCUH|DOGE|DPSI|DSIGR|DSP|DUK|DUSCA|DV|DVA|DXC|DXT|DY|EAR|EB|EBA|EFA|EL|EMN|ENDP|ENSC|EPAZ|EQT|ES|ESTC|ETHAD|EXPR|FAMIF|FBBUT|FBCOM|FBI|FBK|FBREB|FDXGO|FERG|FFIV|FHTX|FICO|FIGS|FISVB|FLET|FLGT|FLUXI|FLWS|FMX|FND|FNKO|FNMA|FOCS|FOUR|FOXA|FQ|FRGE|FRPT|FSLRA|FSLRH|FTAI|FTHUR|FUN|FUTUE|GAME|GDDY|GEGI|GES|GM|GMED|GMPW|GMT|GNRC|GNUS|GOEV|GOOGD|GOOGL|GRAV|GRVI|GRWG|GSG|GVSI|HBAN|HD|HDAPR|HDCHI|HDTHE|HGV|HHC|HOODM|HOODT|HPE|HRT|HSY|HUBS|HUSAL|HUT|HUTME|IBM|IDEX|IJH|IMT|INDI|INTCS|INTUO|IONS|IREN|IS|ISIG|IT|IWMKE|JBLU|JBLUC|JNJOC|JO|JPEX|JWM|JWN|K|KBR|KC|KDP|KERN|KINGS|KNBE|KOMCD|KONE|KOSS|KRALL|KSPI|KWEB|LANC|LCID|LCIF|LEV|LI|LIB|LIDR|LINK|LMNDS|LMT|LMTJU|LMTRE|LNG|LNR|LTCHT|LTHMC|LTUM|LVMH|LVMHS|MA|MAGT|MAS|MATLO|MAXN|MBUU|MBWM|MCDGA|MILLI|MIOTA|MKSI|MMC|MMMMI|MMMOW|MNMD|MOTEC|MP|MSFTC|MSFTG|MSFTM|MSFTN|MSFTW|MSGE|MSIND|MSOS|MST|MSTRG|MTN|MTP|MTUM|MU|MUWHA|MXC|NBR|NCNO|NEE|NEP|NETA|NETI|NFLXN|NFLXO|NFLXQ|NFLXR|NFLXY|NFX|NICE|NIKLA|NIOBU|NIOIS|NIONI|NIOWA|NKEC|NKERB|NKEWA|NKLA|NLSN|NNN|NOC|NOK|NSC|NTCT|NU|NVAX|NVDA|NVDAB|NVDAC|NVDAG|NVDAI|NVDAR|NVS|NVTA|NXGN|NXTP|NYCB|OC|OMC|ONCT|OP|OPK|ORCLA|OTIS|OTRA|OTTR|OVV|PAAS|PANWB|PDDAN|PFE|PGJ|PGSOU|PH|PINS|PKI|PKKFF|PL|PLNHF|PLTR|POSHY|PRCT|PROG|PRVA|PSTG|PTE|PTON|PTONB|PUBMA|PVH|PWR|PYPLA|PYPLL|QBTS|QCOMT|QFIN|QQQAN|QQQHU|QQQM|QQQTH|QQQVI|RAYVR|RBLXA|RBLXC|RCI|RCL|RDFNS|RDW|RERE|RFFUL|RGNX|RIVNC|RKT|RL|RNG|ROKUN|ROOT|ROST|RPRXB|RR|RTY|RVIN|RWLK|SAFE|SAIC|SBUXT|SDC|SEDGD|SESHO|SGMA|SHARE|SHCR|SHLS|SHOPD|SHOPH|SHOPR|SHY|SIMO|SINCH|SJR|SJT|SKLZF|SKW|SKX|SLAB|SLGG|SMFR|SMG|SMSN|SNAPT|SNOW|SNX|SO|SOC|SOFIB|SOFIH|SOL|SONVY|SOUL|SOX|SPA|SPACE|SPOTE|SPXTH|SPXW|SPY|SPYAL|SPYNA|SPYNE|SPYTH|SRC|STZ|SUN|SUNW|SVM|SWAV|SWBI|SWCH|SWKS|SWX|SYNA|SYNC|SYTA|SYY|TAP|TASK|TCOM|TDIVI|TDOCA|TDOCI|TER|TGL|THCA|THMO|THSET|TIME|TIVC|TJX|TMDX|TNXP|TOST|TPB|TRIT|TROW|TROWW|TRUP|TRVN|TSATM|TSLAB|TSLAI|TSLAK|TSLAP|TSLAQ|TSLAR|TSMAU|TSME|TSMFI|TTDEV|TTE|TTWO|TWOU|TWTR|TWTRI|TXG|TXNRA|TXTM|UBS|UHOPE|ULTA|ULVR|UNG|UNHC|UOS|UPS|UPWKT|USDC|USDT|USNA|USO|UUP|UUUU|UVIA|UXIN|VEU|VGROW|VGT|VIAC|VISIO|VLE|VMC|VMW|VREIT|VVERI|VVIX|VVS|VVV|VWEDN|VWHAT|VWHIC|VXN|VZDEC|VZHTT|VZRET|WB|WBAST|WEAR|WERN|WING|WLL|WMB|WMS|WWE|XLF|XLP|XLRE|XOMDI|XON|XPEVS|XVG|YCBD|YETI|YNDX|ZIMPL|ZMFAC|ZNGA|ZRX|ZS|ZSSEM|ZSTIE|ZSWHA
user_11500,11,AAPU|BAHAV|BYDDF|CBOE|ENJY|EXEL|GOGO|HYRE|MGA|NIOLE|PETZ|PLNHF|PTLO|PYPLI|PZZA|QCOMH|SOFIB|WPC
user_8084,7,AUR|DD|DISNE|INDI|JOBY|NBIXW|NIOHT|SEAC|UPSTF|WEBL
user_22154,7,AIT|FAANG|GPN|HCA|LTC|OLN|PRM|SODER|TZOOT|UPST
user_822,19,ACWI|AMN|ASX|BILL|CBIO|CDSG|CELZ|CRO|CSX|DLNG|FBH|FEG|FHM|INDO|KLEE|LRC|MEDP|MJ|NIU|NVDAC|POLC|PPG|SBUXB|SHOPC|TCEHY|TIP|UPWKT|VTWO|XELA
user_5266,7,COF|FBETH|ITW|LMND|MYNZ|NBIXW|NXH|PSNL|WH
user_28317,13,AAPS|BNTX|BZFD|DHR|DTST|EBAY|FBCHA|FBHOP|FERG|ILST|MC|META|MSTF|NKTX|SBUX|SONM|UPSTB|VXAPL|WBA
user_13799,11,AAPLJ|AKZOY|BCMH|CTRU|DEO|FBSIM|IVV|KRALL|LMTJU|LSCC|LVMHS|MSFTR|MXL|OLED|PLAB|TGL|YOU|ZSHTT
user_7084,11,AMDCE|FANH|HT|IWMMO|MIMO|MPW|MRTN|NRBO|PEPHT|PPSI|SYR|UPSTD|WHR|WISH|WMTHO
user_16000,6,ASTRB|CHR|EAR|FTHUR|HCC|KRBN|LICY|LUVFR|SBUXJ|SYY
user_21609,10,ACLS|AMDLO|AMDQ|BBAI|BGFV|CE|CNK|ETHAB|GTSIF|INTL|LINK|PGTEC|PTONY|TDY|VERU|VISHA
user_1658,8,AD|ASML|AUTL|BPOP|DRNG|GNUS|IVR|NEGG|NVDAI|SHUEY|STORB|TSLAY|WING
user_18574,7,ADDYY|ADYEY|AFRMT|GTSIF|INTCT|JPY|LYV|MAA|RTX|SCHDW
user_23774,21,ABBV|ASTR|BAK|BKSY|BOA|CASTI|CDON|CLR|COVID|CPB|CSX|CVM|CVS|DEA|EXPR|FBBEA|FHM|HTR|IGSB|JNJOC|LHX|LNTH|MAT|MET|MRVL|MTUM|SCS|SHCR|TGL|ULONG|USDP|XLF
user_30228,1,ARGO|FBP
user_10203,14,AAPU|BLNKW|CGRN|CK|CMI|FUTU|GMQ|HII|IRNT|MRVLP|NEGG|PBT|SINCH|SOFIH|TME|TSLE|VOLT|VZMAR|XAU
user_22783,7,APPSC|ATLAS|HONHI|MRVI|NSAV|NVDAV|RVLV|SBSW|SWPPX|TLT
user_4792,7,ADGI|ALLG|ANDE|BOX|CSPR|NFLXB|OVV|REXR|XOMRE
user_26691,24,ALBT|APOG|APPL|BGS|BMY|CAMT|EV|FBTHE|FBWIL|FISVB|FLUXI|FOUR|JPMAU|META|MUWHA|NDSN|NVDIA|OHICO|PWR|SAFM|SEBUY|SHOPC|SMH|SMICY|SNMP|SPXW|TWTRH|UBS|UCTT|ULTA|UWHAT|VFI|VWHAT|VZHTT|WIRE|XCUR|YCBD
user_23260,2,EXC|META
user_27216,3,AARK|AMZNG|FRHC|MREO|QQQBU|ULVR
user_22227,9,BABAI|BMO|CAH|CVXI|DDOG|DINO|EXR|FBDAI|KIND|LITM|OLED|VZRET|YNDX
user_9590,6,AFI|DHI|FLUXI|GDX|HYZN|LIT|NWN|RYTEL
user_8257,7,AMTD|AMZN|ETWO|FFIE|JPMHT|KFY|KO|PYPL|QQQTH
user_22460,1,TDOC
user_4026,10,ABNBM|BLKIN|CAG|CALM|CPI|EA|LYXE|MDAYT|MSFTC|PGJ|PLTRH|RIBT|SNAPF|USDC|WEAR
user_24708,6,CCMP|EGHT|FBUY|HRL|KIND|WGOTH|WRBYD|XOMHE
user_31343,28,ALICE|AMDHO|AMDME|AMR|ARKK|ASSA|ATOM|AXPGO|BEKE|BNB|DAX|DISWA|DNFLX|DOGEZ|ELONQ|EQR|FANTO|GTBIF|HFG|INTCM|JNJOC|LANC|MNMD|MSFTA|NEM|PBCT|PKI|PLTRA|PSLV|PTONJ|RBLXS|REM|RNR|SAVAA|SE|SPYRE|TSEM|TSLAM|TSLAW|TXNCO|UPSTO|VALEC|WISHL
user_16190,17,ABBVF|ANDE|APDN|BNSO|CELHM|CRWD|CVM|DGROT|FBTOT|FI|FL|GOOGT|HUTME|HYPRO|IGEX|KNOP|MKSI|NIOFR|NKLAQ|PGR|PKI|PZZA|SDS|SNAPX|TGTAP|VZHEA|WILD|XOMWI
user_32617,7,ABNBM|AMP|H|KONOV|NBIXW|NIOWA|SATL|SPWR|STNE|TQQQ|UFPI|XRT
user_5681,8,AMPS|AVY|BA|HSDT|ISIG|MELIC|NRTB|SIGA|TH|TSN|VNET|XM
user_28046,6,BNGO|NOC|OVR|UL|ULONG|UPST|USFD|VISL|WEBL|WEBR
user_11289,16,AAPLD|AMCRI|ATXG|BARK|BEWI|CHKPB|CRLBF|DCRC|DGRO|DMYQ|ELONQ|EPD|FUBOI|KNEBV|MDB|SAIL|SHOPH|SLB|SQSNA|STEP|TENB|UL|UPWKW|WISHL
user_2325,5,BOFA|BTCSQ|CROX|EDIT|EPSIL|ROKUO|VB
user_3755,6,AXU|DNFLX|DOCUH|ELON|EXAS|LCI|QNT|QQQDI|TZOO
user_12926,6,AYRO|CCCX|CFB|CPIX|EPRT|K|UPSTO|VVERI
user_24851,7,COSTW|CTAS|FLIKE|LCID|NFLXH|PDFS|RRGB|SKWS|SST|UUUU
user_24850,9,ALV|ASTR|COO|DXY|GOOGT|HNST|INND|INTCS|LEV|NEEWH|PSA|SGH|TNET|UPST
user_6512,6,AARK|AMZNU|CK|DOCUF|LYV|MS|PDDWH|SAVE|Z
user_12938,5,ADV|FVRRO|NFX|NVO|WEJO|WM
user_28121,5,BBBYH|FROG|NFLXC|NNOX|QUBT|SOFIH|VCOCA|XLE
user_27424,26,BCYP|BEKE|BLOK|BMO|CRTD|DCBO|DISFI|EQIX|FBLIZ|FFND|FND|GBX|HAL|HEX|HIBB|IBEX|INTC|JKS|KRALL|LCIF|MGNI|MSFTG|NIONI|NTRS|ONEX|PD|PI|PLUG|PNR|QS|ROKUH|SJW|SNOWI|SPGGR|STZ|TSLAU|VGT|XI|ZS
user_32475,10,AYRO|CECE|CYN|EQB|FFIE|GDS|GES|IMXI|KMI|LIGMA|ODIVI|PHG|TRIN|VVV|XLM
user_33557,11,ABBVU|ACMR|APPSI|ARKO|ATXG|BATS|CINF|DAR|DOE|DUK|DUOL|FBTWI|INTCM|KIBA|POWW|TDG|UFO
user_29995,13,AMR|AMZNH|APTY|CL|FNKO|FTHES|HUBS|KO|MCO|NXRP|QSSOF|RDFNS|RY|SITM|SNX|TWTRI
user_4979,8,AAPLQ|BXDAN|CAD|CLX|DOCNS|EVOK|FBLET|FOCS|HYZN|LINK|LVMH|MJ|NEGGI|TDOCH
user_3134,11,AMDPO|BABAC|BTC|CRLBF|CUBI|ENDP|GGPI|INDO|OR|PG|PMFEB|RL|SONO|SWK|TDIVI|TISI
user_18128,5,BILLV|MUWHA|NTRS|QFOR|SQALI|SWPPX
user_15972,11,AAL|CINF|CRWDS|GES|GIS|HLF|LMNOP|LTSLA|MTVR|NDQ|NOVN|OMC|SAP|TWTRT|TXNRA|YUMC
user_31810,12,CBSTR|CELHH|COINM|DKNG|EC|FBTHA|FXF|GEBRF|KEYS|OAS|PANWB|QNTJU|RELI|RIOTW|TRADI|TSLAJ|VSAT|VVERI
user_16117,24,AAPD|ANGH|APPSN|AURY|AVXL|BAS|CLPT|COO|CREE|CSTM|CVNAF|DJCO|DLO|DMTK|GEWED|GRMN|HA|IQ|ITW|KODO|MDIA|MMMAN|NFG|NIOHT|NIONI|PGTEC|PGY|PKI|PSEC|ROSE|SPX|SWCH|TR|XL
user_28628,6,COINP|CRXT|GOOGD|IMCC|NFLXJ|NKLAQ|RAD|TSLAJ
user_4009,6,AMDIF|CELHT|DGII|GOOD|HDWHA|HEI|LSPD|NWN|OWUV|WKHS
user_32653,15,AIR|ALLYB|AMTD|AMZNA|ARKG|CAJ|CMCS|DISWA|EPS|FBMEA|IMX|JNJHI|KTTA|NKTX|SCS|SGHC|TXG|VGT|VMC|XRX|YELPW|YETIF|ZIMPL
user_5680,5,BCTX|BX|PSH|RSKD|TRT|UBI|UNHIF|WISHT|YOU
user_32861,4,ASTR|ENBAN|EPS|GLBE|SNE|VNET
user_28519,6,AAPLU|AMDCE|AMDCU|ES|LCIDS|MSM|NOK|NSRGY|WSC
user_9175,8,BEAMC|DKNGD|FTS|HDPRE|HTZ|KRBN|PH|PURR|REGN|SHW|SMG|SP
user_6763,7,CACC|GOOG|HCDI|LMTWE|MAS|NVDAN|PZN|SMR|VUG
user_2569,6,AKAM|AMDFU|BLDR|CAG|FXY|IMXI|NOCWE|SCO
user_13005,6,ACB|AMCLE|APVO|IFF|MSFTN|QQQSO|TIMEA|UMANY
user_23148,10,AMDFU|AMN|ARKF|BRYYF|CPE|FIGS|GEO|KBR|MNDT|MRAI|NEGGI|PYR|TGTNO|TXNRA|UNHC
user_21732,4,AAPLT|CRM|FBCOM|MTDR|PKI
user_11241,30,ALLPE|AMDAP|AMDFU|AMZNL|APVO|ATVIA|AXPGO|AZERO|BIG|BITO|CPBCH|DBC|EGHT|ETHHT|GOOGP|GRAV|HOG|HONRE|KR|KRTX|LRCX|MGM|MRNAB|NVDA|O|ONTO|OVV|PDFS|RUSHA|SHY|SKLZF|SKYH|SMAR|SNAPF|SOX|SPXLA|SPYBO|SYY|TAP|TWTRM|UOS|VISM|VXAPL|VXN|WCLD|WFCDE|YNDX
user_11104,4,AMZNS|CDNS|PPC|SYNC|TMNA
user_32542,4,G|GSK|INCY|NEGGI|SPGI|TTDFI|USAP
user_11950,5,AMDSH|IAC|QQQTH|RBLXE|SAIA|ZUO
user_10852,20,ABBVD|ABNBW|ACCO|BE|CCI|CD|CGCO|CHWYN|COINY|COO|CTRU|CVSI|FLIKE|FRC|FSLRA|GEVO|IINN|ITCI|KO|MBUU|NIOTH|PDD|SBLK|SOFIN|SPOTR|TERHT|TSMC|TTDMA|VSUPE|WRBYD|XPR
user_23771,5,ATYCA|BYSI|DOOG|F|GRTX|HPQ|PYPLS|SCTY
user_29642,6,AAPL|ARCH|CHEF|EGLD|KO|MO|OMC
user_9896,5,BITOI|FYBR|QSR|SEA|UAVS|VLNS|XPR
user_16067,5,CRDO|EXPR|KC|OI|PYPL|WMB|XOMHE
user_8335,4,CBOE|COF|EBA|OSH|PARA|SAND
user_17695,8,AMCLO|DISDO|FIS|GRVI|NIOGO|PAASH|QCOM|RMBS|SARK|WRK
user_22038,4,AMBAC|CTSH|DXCM|GMREV|MPWR|XPEV|ZSHTT
user_14839,5,C|CLAR|CVM|MKLIN|NWN|QSSOF|SGMA|STAA|UNH|XELA
user_6639,12,AXP|LOWSE|MELIF|MTDR|NIOAL|NTLA|ONEX|ORLY|PAYS|PTPI|RGBP|RHHBY|RWLK|SPIRI|SQAT|UNFI|UNHDO|ZIMPL
user_31574,5,DJIA|DKNGD|EVFM|LIT|MRAM|NRBO|ONKIN|VFC|XPDI
user_29884,4,APPSA|BSC|MXC|NKEBE|PRNT|SCTY|UVIA
user_23629,5,ACNDA|IINN|LTHMP|MTD|NFLX|NOWTH|VMW
user_11425,5,AAPLH|BRCC|BX|CHX|CLFHT|FMX|TWTRI
user_24634,4,AOSL|ATGE|BABEA|BMYHI|CCI
user_5392,4,NOC|RKLB|SMICY|SWBK|UFO
user_19898,5,AKLIH|FBREB|IINN|MAWAR|OTECH|SPACE|TSLA
user_30229,5,ALLK|DDD|DKS|DXC|FMC|SQHOP|SQHTT|XOMWE
user_6058,17,AAPLN|ABBV|AMDMY|ATHM|BNGO|BTCDI|EDIT|FXF|GETY|GGPI|GLXY|HSBC|MAXR|MREO|NFLXE|NRTB|PACB|PSNY|SIWED|SPWR|STIP|VISIO|VNET|WRBYD|XHBGR
user_17536,8,AAPLJ|APA|BEAM|BILI|COP|EPIK|IMPXH|LILM|MFST|MMF|MTN|NIOS|VET|VRSN
user_25172,3,ALZN|ANVS|GALA|JNJPA|MKLBO
user_6124,3,GGG|ORCLA|USFD|VRTS|XRT
user_18162,3,EB|NIOWE|SKYH
user_7937,3,ABNBH|ALGM|FBREC
user_21921,3,CVX|FBZOO|LMTJU|NFLXI|XLV
user_31158,5,ASTRB|BAENT|BIGC|CCWF|LUCD|MSTF|UNHIF
user_14033,5,APPLE|AVGO|BBIOW|GMVD|KONE|LNN|POWW|SLAB|TNET
user_8961,3,AMDLO|PACW|VXAPL
user_19858,4,BACMO|FBHS|RERE|SOFIS|SQSPO|STT|TCOM
user_11574,4,BKE|EVCOI|LVMUY|PETZ|PUBMH|UPSVI
user_4521,8,ADYEY|AURA|DMYQ|FHTX|IMPP|KRVER|MMF|SAND|SG|SGHC|TSLAF|UBER|VNOMW|VRA
user_16911,2,MTD|PEPRE
user_4338,2,CAST|EE|LMTRE|POWW
user_20418,2,AIG|ALLY|AWRDI|DEO
user_9740,4,BOXD|DEA|DOCNC|FBTOT|ULONG|VZHEA
user_1775,2,DIA|NFE|PRQ
user_9063,2,IMXI|SRG
user_9611,2,AZERO|FUV|IBEX|PLAB
user_23224,2,KISHU|NIOHA
user_1724,6,BLOCK|EPRT|GRVI|HIBB|MDBWA|MOWHA|MSFTH|NIOGO|QQQVI|RMO
user_34109,2,LTHM|RACEH|VXX
user_29166,3,AVGOR|CGCHT|INTC
user_31206,2,DSP|POLC|TKAT
user_25854,8,BBIOW|DVN|EXAS|LCIDS|NBIXW|NRBO|NSC|NWN|SHAK|SPXC|STIP|VRTX|WGO
user_11980,2,BLDR|INMD|NNN|PT
user_27241,2,APO|BAMSO|EC|FATE
user_22941,2,DY|SPY|WILD
user_2501,16,ARGO|ASMIY|AZZ|BTCBE|CBOE|CLOV|COSTQ|DJIA|EAR|HIBB|HTTZ|KLO|KONE|LNN|QUBT|RBAC|RKLB|RL|SNMP|TSLAD|TSLE|XIL|XLNXR
user_29035,4,AZN|BA|NOC|ONDS|SKLZF
user_20208,1,HPE
user_30121,1,IS|SQALI
user_28496,1,KLAC|RGS
user_33323,1,COUSD
user_18393,4,ANCTF|FANH|INAZ|NVS|TNX
user_9684,1,ARWR|SHOPD
user_32938,2,TWTRR|TXT|XPEV
user_11242,1,CHF|MARK
user_25650,2,CYTK|NFLX
user_26190,2,LMTUT|NFLX|SCHA
user_23618,1,LOWMA
user_892,2,AMZN|AMZNG
user_7009,2,AVEO|TTC
user_24408,7,AMCFU|BL|CENN|ENBFO|FBINN|FHTX|MOV|PFEFR|RACE|STORM|VNOBL
user_22277,2,DINO|GMR|JNJB|NILE
user_4555,2,AMD|NKLAQ
user_25811,1,METAT
user_30246,16,ABCB|AESE|APO|BAESY|CLFD|DKNGH|EFA|EPAZ|FAST|FIGS|FLIKE|FWONK|GRAV|KODI|KOOTH|KYNC|MKC|MMMRE|NIU|NSAV|PHM|ROIUC|SNDL|SPOTT|VTVT|VW|VYNT
user_24229,2,FLIKE|GOOG|ONCHA
user_9241,1,IREN|OIH
user_29418,4,CCWF|LUVFR|NKLA|RKLBS|STSS
user_14482,1,XOMWI
user_2093,1,DISRO|PARA
user_29964,1,FBCOM|RYANH
user_11683,1,FBYOU|PXD
user_18823,22,AMCNI|APTY|ATVIB|AWR|BA|BMYHI|CARG|CMGMC|CSPON|DAX|DBGI|DSP|FLOK|GMEZO|IFF|INO|INTCH|KOOTH|LKE|MMMMI|MYOV|OIL|OTIS|PYPL|PYPLS|QCOMA|REGND|RVLV|SPYBU|STRR|TAN|TEVA|VSUPE|XHBGR|XLU
user_23406,1,MCD
user_17914,1,BAM
user_26719,1,REXR
user_7432,1,DRUG|XLNX
user_29161,1,DOCUH
user_5149,1,SENS
user_3097,27,AMAT|AMBA|ASMLH|BOKF|BTBT|CATLO|COF|CPRI|CVNAF|DEMOD|HUM|INAZ|IOBT|NANO|NU|ONDS|PENNW|PHARM|PPSI|PTONJ|PYPLP|SCHDW|SEBUY|SMOG|SOL|SPACE|SPCET|SPWR|SPYBU|SUNW|SWK|SYN|TBPH|TSLAH|TTDFI|TWNK|UNI|ZII
user_31268,1,DXCM|PLD
user_734,1,ETH|RACE
user_24723,1,WCN
user_20632,1,MERC
user_21901,1,IINN|QQQFO
user_23870,16,AFI|AUDI|AXPHT|CRSR|DSIGR|EGHT|FAMI|FBLET|FEG|GEWED|GRTX|HCDI|HOOD|HSBC|NFLXI|NRTB|NVDAE|PFE|PLNHF|PLYPL|RAYVR|RGEN|TSLAF|TWITH|TWTR
user_13083,1,FBK|NXM
user_31234,1,FIGS|SCS
user_26326,1,RGLS
user_19906,1,CYTK
user_33622,2,BIDUE|ROPE|TLTNE
user_24971,5,ALTO|DCI|DDD|FBFOC|KAVL|MNDYA|SHOPC|SJT|SSTRE
user_8085,1,ABMD|SNTI
user_27156,1,SARK|VGK
user_28659,3,AMTWH|NFLXQ|PYPL|TLTNE
user_16916,1,BLKIN
user_31638,3,EV|OPCH|RACEH|UBI|VYM
user_15680,1,SABR
user_14798,3,AAPL|BX|GHC
user_20679,3,HOLES|LIT|SOUN|XLNX
user_5694,1,MAGT
user_27093,3,CRM|DAX|NUOTH|PG
user_15926,1,HRTZ|PAASH
user_33764,10,CISO|DLRMO|ESTY|FBGUI|GEGI|MUGRO|NILE|NOVN|NURO|RIVNS|RUSHA|SQDAT|TTCF|TTE|ZSREV
user_22800,1,OLN
user_22665,1,CRMGO|SWCH
user_30086,2,AMZN|GO|RBLXW
user_22136,1,SINCH
user_18141,3,ENPH|JPM|PSEC|SYTA
user_22940,1,IMCR|STLD
user_23203,1,FBGET|PFF
user_12939,2,PIK|TSM
user_1821,13,AVID|BOO|CHPT|CPBCH|ELS|FNKO|GRUB|IEI|LMT|LUNAH|MMM|PARAS|PSTG|PTONB|RNR|SPIRI|TDOCH|WDC
user_34300,4,ABNBM|BEWI|CRWDE|QFIN
user_9849,1,APA
user_28826,2,AAPDS|OLPX|VZ
user_8798,5,ALIF|BILLI|COUP|LBRDA|NEEAR|SMCI|TSM|VWAGY
user_12158,1,DOCU
user_15807,1,ULTA
user_23287,4,AAPLS|GNPX|MSM|PHIA|RDFNS|SMCI
user_3405,1,HYRE|PDFS
user_22223,1,AWK|CASY
user_19198,10,ASSA|BACBU|CAH|CWEB|DPZ|GPS|IWMBU|JNJTO|JPMD|KRTX|MSTRW|NIOBU|NIOCL|SNMP|SYNC
user_7094,1,SNV
user_17380,3,FRGE|GFAI|PYPL
user_9846,8,ADM|CBSH|CDSG|CMPS|GNUS|IQ|IRNT|KO|LLY|MAFAC|MNG|SNTI|STAGW|WFG
user_15964,2,HMC|ROKU
user_7605,1,JO|KRX
user_1244,2,AMD|ARKKS
user_12547,1,LCIDW
user_25631,2,ETHE|SYYSO|TSMFI
user_17301,2,BKNG|NA|PUBMH|ROPE
user_6535,2,LMTRE|LUCD
user_11381,3,BA|KEY|TSLA
user_31458,3,CYN|STUDY|TSLA|WISHT
user_19832,1,LSCC|LYXE
user_27973,2,ABBVD|FCEL
user_32733,1,NIOPI|SHPH
user_11131,2,DGWHA|HYRE
user_18630,1,CHGG|PBF
user_8927,1,SPT
user_14373,2,DOOR|OPEN|THC
user_746,13,AMPG|AMZNS|BAS|CLVT|CTAS|ENJ|FCXBE|FRC|GDXJ|HA|JPMAU|MCD|NKEFE|NXTP|PII|PYPLL|QQQVI|RTX|SCHDT|VSUPE|ZI
user_33561,3,AMZN|CRO|SNOWE
user_850,1,AMDCU|VRAWH
user_19339,7,ADA|ARWR|BAC|CSCO|ILUS|JNJB|NIOBU|ORK|PNC|UXINC
user_8401,1,KNEBV
user_9412,1,DAC|GE
user_11482,12,DISH|ETHIN|GNRC|INTCT|IREN|JBHT|JO|LFG|LHX|LITM|LVS|MAXR|MSTR|MTB|SPA|UPSTF|WAL|XNO
user_25555,2,BIDU|HCDI|JKS
user_30758,1,UMC
user_11097,1,FXF
user_3981,1,CAT|FLR
